brand,name,cpu_brand,cpu,cpu_cores,cpu_threads,memory,storage,gpu_brand,gpu,price,rating,review_count,source,crawl_date
msi,MSI Bravo 15 C7VEK-088IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1144.4578313253012,77,0,sohaibdevv,2026-09-05
acer,Acer One 14 Z8-415 2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),intel,core i5,4,8,16,512,intel,integrated,493.855421686747,60,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11UCX-1471IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,8,512,nvidia,dedicated,614.3373493975904,66,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,578.0722891566265,59,0,sohaibdevv,2026-09-05
msi,MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1144.4578313253012,77,0,sohaibdevv,2026-09-05
msi,MSI Bravo 15 C7VEK-089IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,1023.9759036144578,75,0,sohaibdevv,2026-09-05
hp,HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),intel,core i3,6,8,8,512,amd,integrated,469.7590361445783,63,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5620 ICC-C783531WIN8 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),intel,core i5,12,16,16,512,nvidia,dedicated,960.1204819277109,70,0,sohaibdevv,2026-09-05
msi,MSI Modern 14 C12M-670IN Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home) Price,intel,core i7,10,12,8,512,intel,integrated,734.8192771084338,63,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,8,512,nvidia,dedicated,626.3855421686746,70,0,sohaibdevv,2026-09-05
dell,Dell XPS 9530 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i7,14,20,32,1024,nvidia,dedicated,3367.3493975903616,88,0,sohaibdevv,2026-09-05
dell,Dell XPS 13 Plus 9320 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11),intel,core i7,12,16,32,1024,intel,integrated,2433.614457831325,82,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E14 G4 21E3006UIG Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),intel,core i5,10,12,8,512,intel,integrated,807.2289156626506,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E14 G4 21E3S02M00 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),intel,core i7,10,12,16,512,intel,integrated,1506.0240963855422,75,0,sohaibdevv,2026-09-05
lg,LG UltraPC 16 16U70R-G.AH76A2 Laptop (AMD Ryzen7-7730U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 7,8,16,16,512,amd,integrated,1081.9156626506024,75,0,sohaibdevv,2026-09-05
lg,LG Gram Style 14 14Z90RS-G.CH74A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,12,16,16,512,intel,integrated,1819.2650602409637,72,0,sohaibdevv,2026-09-05
hp,HP Zbook Power G4-A Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1582.120481927711,72,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkbook 14 Gen 4 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Pro),intel,core i5,10,12,16,1024,intel,integrated,909.6265060240963,62,0,sohaibdevv,2026-09-05
axl,AXL Vayu Book LAP02 Laptop (Celeron N4020/ 4GB/ 256GB SSD / Win11 Home),intel,celeron,2,2,4,256,intel,integrated,216.74698795180723,38,0,sohaibdevv,2026-09-05
msi,MSI Modern 14 C7M-218IN Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 7,8,16,16,512,amd,integrated,638.433734939759,65,0,sohaibdevv,2026-09-05
axl,AXL Vayu Book LAP01 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),intel,celeron,2,2,4,128,intel,integrated,180.6024096385542,37,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3525 D560927WIN9S Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,8,512,amd,integrated,492.65060240963857,54,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkBook 15 G3 ACL 21A4A08UIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ DOS),amd,ryzen 5,6,12,8,512,amd,integrated,493.855421686747,57,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 14X 90NB11H2-M004D0 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),intel,core i5,8,12,16,512,nvidia,dedicated,843.2530120481928,69,0,sohaibdevv,2026-09-05
lenovo,Lenovo S14 82TW0019IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,566.144578313253,57,0,sohaibdevv,2026-09-05
hp,HP Pavilion 15-EH3101AU Laptop (AMD Ryzen 7- 7730U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 7,8,16,16,512,amd,integrated,784.3373493975904,66,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkBook 15 G3 ACL 21A4A08VIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ Win11 Home),amd,ryzen 5,6,12,8,512,amd,integrated,459.89156626506025,59,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QF-HN741WS  Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,783.0120481927711,64,0,sohaibdevv,2026-09-05
dell,Dell Alienware x14 R2 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),intel,core i7,10,16,16,1024,nvidia,dedicated,2475.7831325301204,72,0,sohaibdevv,2026-09-05
asus,Asus Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),intel,core i5,12,16,16,1024,intel,integrated,1148.1927710843374,66,0,sohaibdevv,2026-09-05
asus,Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,422.68674698795184,53,0,sohaibdevv,2026-09-05
acer,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,662.5301204819277,69,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS),amd,ryzen 3,4,8,8,512,amd,integrated,337.2289156626506,54,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),intel,core i5,4,8,16,512,intel,integrated,890.3614457831326,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),intel,core i3,6,8,8,512,intel,integrated,421.56626506024094,53,0,sohaibdevv,2026-09-05
lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,421.56626506024094,54,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11),intel,core i5,10,12,8,512,intel,integrated,565.0602409638554,56,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 G3 82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,361.32530120481925,59,0,sohaibdevv,2026-09-05
lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,560.1204819277109,57,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5630 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,12,16,16,512,intel,integrated,1143.3734939759036,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,4,8,16,512,intel,integrated,627.722891566265,66,0,sohaibdevv,2026-09-05
hp,HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,6,12,8,512,nvidia,dedicated,704.8072289156627,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 5 15ITL05 82FG01UUIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graphic),intel,core i7,4,8,16,512,nvidia,dedicated,902.277108433735,64,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,746.8674698795181,56,0,sohaibdevv,2026-09-05
hp,HP 15s-ey1509AU Laptop (AMD Athlon Silver 3050U/ 8GB/ 512GB SSD/ Win11),amd,other,2,2,8,512,amd,integrated,346.3855421686747,49,0,sohaibdevv,2026-09-05
dell,Dell G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1903.4939759036145,78,0,sohaibdevv,2026-09-05
dell,Dell 2023 G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),intel,core i7,14,20,32,1024,nvidia,dedicated,2005.9036144578313,82,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1198.6746987951808,59,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,964.0963855421687,58,0,sohaibdevv,2026-09-05
hp,HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),intel,pentium,4,4,8,512,intel,integrated,339.8313253012048,50,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,5,6,8,512,intel,integrated,517.9518072289156,57,0,sohaibdevv,2026-09-05
infinix,Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),intel,core i5,4,8,16,512,intel,integrated,469.7590361445783,58,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1072.0481927710844,56,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,867.3493975903615,52,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 IC7430PXXWC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,891.4457831325301,57,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Go 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),intel,celeron,2,2,8,256,intel,integrated,337.2289156626506,45,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,891.4457831325301,67,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X515EA-EJ542WS Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,4,8,16,512,intel,integrated,596.2650602409639,58,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,746.8674698795181,56,0,sohaibdevv,2026-09-05
hp,HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),amd,ryzen 7,8,16,8,512,amd,integrated,553.0,63,0,sohaibdevv,2026-09-05
hp,HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),intel,core i7,10,12,16,512,intel,integrated,825.1686746987951,65,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0133AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,amd,dedicated,762.8192771084338,67,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16 2023 M1605YA-MB521WS Laptop (Ryzen 5 7530U / 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,8,512,amd,integrated,590.2409638554217,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo V14 G3 82TSA01KIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Dos),intel,core i3,6,8,8,512,intel,integrated,379.3975903614458,50,0,sohaibdevv,2026-09-05
hp,HP 14-ep0068TU Laptop (Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,8,8,8,512,intel,integrated,469.7590361445783,47,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0136AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,783.0120481927711,66,0,sohaibdevv,2026-09-05
acer,Acer One 14 Z2-493 Business Laptop (AMD Ryzen 5 / 8GB/ 512GB SSD/ Win11),amd,ryzen 5,4,8,8,512,amd,integrated,396.26506024096386,56,0,sohaibdevv,2026-09-05
msi,MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i7,10,16,8,512,nvidia,dedicated,1108.313253012048,75,0,sohaibdevv,2026-09-05
msi,MSI Katana 15 B12UDXK-1019IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),intel,core i5,8,12,16,1024,nvidia,dedicated,1060.120481927711,75,0,sohaibdevv,2026-09-05
acer,Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 3,2,4,8,512,amd,integrated,349.3855421686747,53,0,sohaibdevv,2026-09-05
hp,HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),intel,celeron,2,2,8,512,intel,integrated,355.30120481927713,50,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,746.8674698795181,64,0,sohaibdevv,2026-09-05
asus,Asus Zenbook 14X OLED 2023 UM5401QA-KM751WS Laptop (Ryzen 7 5800HS / 16GB/ 1TB SSD/ Win11 Home),amd,ryzen 7,8,16,16,1024,amd,integrated,927.5903614457832,64,0,sohaibdevv,2026-09-05
dell,Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),intel,core i7,14,16,16,512,nvidia,dedicated,1798.6746987951808,76,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,481.8072289156627,51,0,sohaibdevv,2026-09-05
hp,HP Pavilion 15-eg3027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,12,16,16,512,intel,integrated,910.0361445783133,66,0,sohaibdevv,2026-09-05
dell,DELL Inspiron 3530 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),intel,core i3,8,8,8,256,intel,integrated,518.0722891566265,52,0,sohaibdevv,2026-09-05
dell,Dell G16-7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),intel,core i9,24,32,16,1024,nvidia,dedicated,2264.9397590361446,79,0,sohaibdevv,2026-09-05
dell,Dell G15-5530 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4050 6GB Graph),intel,core i7,14,16,16,512,nvidia,dedicated,1325.1807228915663,73,0,sohaibdevv,2026-09-05
dell,Dell G15-5530 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4050 6GB Graph),intel,core i7,14,20,16,512,nvidia,dedicated,1566.144578313253,75,0,sohaibdevv,2026-09-05
dell,Dell G15-5530 GN553064GRM002ORB1 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),intel,core i5,10,16,8,512,nvidia,dedicated,980.7469879518072,69,0,sohaibdevv,2026-09-05
acer,Acer Aspire Vero AV14-52P NX.KJTSI.002 Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,16,512,intel,integrated,602.289156626506,50,0,sohaibdevv,2026-09-05
acer,Acer Aspire Vero AV14-52P NX.KJSSI.002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,702.0361445783133,59,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-58M NX.KHGSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,680.6024096385543,52,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-58M NX.KHFSI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,673.4939759036145,50,0,sohaibdevv,2026-09-05
hp,HP Pavilion x360 14-ek1020TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1109.2771084337348,71,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15X 2023 K3504VAB-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,481.8072289156627,54,0,sohaibdevv,2026-09-05
msi,MSI Stealth 17 Studio A13VG-029IN Gaming Laptop (13th Gen Core i7/ 16GB/ 2TB SSD/ Win11 Home/ 8GB Graph),intel,core i7,14,20,16,2048,nvidia,dedicated,3373.373493975904,85,0,sohaibdevv,2026-09-05
asus,Asus TUF A15 FA577RM-HQ032WS Laptop (Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1262.0361445783133,71,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i7,14,20,16,512,nvidia,dedicated,1528.7951807228915,73,0,sohaibdevv,2026-09-05
asus,Asus ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),amd,ryzen 9,8,16,32,1024,nvidia,dedicated,2409.5180722891564,89,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming A15 2023 FA577XU-LP041WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 9,8,16,16,1024,nvidia,dedicated,1590.2409638554218,84,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 2023 FX507VU-LP091WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1613.132530120482,75,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming A15 2023 FA577XV-HQ036WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),amd,ryzen 9,8,16,16,1024,nvidia,dedicated,1867.3493975903614,83,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 82FG01B3IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,4,8,16,512,intel,integrated,637.3493975903615,67,0,sohaibdevv,2026-09-05
asus,Asus ROG Strix G16 2023 G614JU-N3221WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i5,10,16,16,1024,nvidia,dedicated,1739.8313253012047,73,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming A15 FA577NU-LP082W Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1144.4578313253012,77,0,sohaibdevv,2026-09-05
asus,Asus ROG Zephyrus G14 2023 GA402XZ-N2020WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),amd,ryzen 9,8,16,32,1024,nvidia,dedicated,3144.4578313253014,89,0,sohaibdevv,2026-09-05
asus,Asus ROG Zephyrus G14 2023 GA402NU-N2023WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1807.1084337349398,76,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 9,8,16,16,1024,nvidia,dedicated,1626.3855421686746,80,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,intel,integrated,727.4578313253012,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00LWIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,636.0722891566265,58,0,sohaibdevv,2026-09-05
asus,Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i9,14,20,16,1024,nvidia,dedicated,2528.7951807228915,73,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 2023 FX507VV-LP071WS Gaming Laptop (13th Gen Core i9/ 16GB/1TB SSD/ Win11 Home/ 8GB Graph),intel,core i9,14,20,16,1024,nvidia,dedicated,1867.3493975903614,82,0,sohaibdevv,2026-09-05
asus,Asus Vivobook S15 2022 K3502ZA-KJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,12,16,16,512,intel,integrated,843.2530120481928,66,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZC-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1023.4939759036145,72,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fa0092TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,843.2530120481928,65,0,sohaibdevv,2026-09-05
acer,Acer Predator Helios 16 PH16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),intel,core i7,16,24,16,512,nvidia,dedicated,1727.710843373494,70,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,12,16,16,512,nvidia,dedicated,1366.2771084337348,75,0,sohaibdevv,2026-09-05
dell,Dell Alienware x14 R2 2023 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),intel,core i7,10,16,32,1024,nvidia,dedicated,2716.746987951807,78,0,sohaibdevv,2026-09-05
dell,Dell Alienware m16 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),intel,core i7,16,24,16,1024,nvidia,dedicated,2662.5301204819275,83,0,sohaibdevv,2026-09-05
hp,HP 15-hr0000TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,812.0481927710844,57,0,sohaibdevv,2026-09-05
hp,HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,783.0120481927711,59,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 12UCX-269IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,1024,nvidia,dedicated,927.5903614457832,69,0,sohaibdevv,2026-09-05
msi,MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,8,12,8,512,nvidia,dedicated,879.3975903614457,71,0,sohaibdevv,2026-09-05
acer,Acer Swift Go 14 SFG14-41 NX.KG3SI.003 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,710.722891566265,62,0,sohaibdevv,2026-09-05
hp,HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,2,4,8,512,amd,integrated,397.4698795180723,58,0,sohaibdevv,2026-09-05
hp,HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,740.843373493976,57,0,sohaibdevv,2026-09-05
